alpha,pfail,budget_ref,f_hopeless,f_trivial,f_ds,f_ambiguous,final_pr_degree_mean,final_pr_degree_std,final_pr_degree_p10,final_pr_degree_p25,final_pr_degree_p50,final_pr_degree_p75,final_pr_degree_p90,solved_frac_degree,final_pr_random_mean,final_pr_random_std,final_pr_random_p10,final_pr_random_p25,final_pr_random_p50,final_pr_random_p75,final_pr_random_p90,solved_frac_random,final_pr_betweenness_mean,final_pr_betweenness_std,final_pr_betweenness_p10,final_pr_betweenness_p25,final_pr_betweenness_p50,final_pr_betweenness_p75,final_pr_betweenness_p90,solved_frac_betweenness,final_pr_greedy_mean,final_pr_greedy_std,final_pr_greedy_p10,final_pr_greedy_p25,final_pr_greedy_p50,final_pr_greedy_p75,final_pr_greedy_p90,solved_frac_greedy,final_pr_risk_mean,final_pr_risk_std,final_pr_risk_p10,final_pr_risk_p25,final_pr_risk_p50,final_pr_risk_p75,final_pr_risk_p90,solved_frac_risk,spread_degree_random_mean,spread_degree_random_std,spread_degree_random_p25,spread_degree_random_p75,spread_betweenness_random_mean,cell_label,interestingness_degree,interestingness_betweenness,across_graph_std_pr_degree,within_graph_std_pr_degree
0.18,0.05,2,0.0,0.832,0.168,0.0,0.9995619253650622,0.009785846080036686,1.0,1.0,1.0,1.0,1.0,0.998,0.9127402927955359,0.20620813264966387,0.5052972910927457,1.0,1.0,1.0,1.0,0.832,0.999401838831801,0.01336190835125997,1.0,1.0,1.0,1.0,1.0,0.998,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9518701392187658,0.15011961146526184,0.8526627218934913,1.0,1.0,1.0,1.0,0.89,0.08682163256952637,0.20590853958475072,0.0,0.0,0.08666154603626515,trivial,0.592,0.08666154603626516,0.004358787582781836,0.0008761492698756083
0.18,0.08,2,0.0,0.62,0.38,0.0,0.9976484419396328,0.026680650191686556,1.0,1.0,1.0,1.0,1.0,0.992,0.8061219607420923,0.2712428775202937,0.38452733363512903,0.5391358024691357,1.0,1.0,1.0,0.62,0.9977464721717282,0.026109353223266418,1.0,1.0,1.0,1.0,1.0,0.992,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8751166153010241,0.2213045181028048,0.4730902777777778,0.8058842866535175,1.0,1.0,1.0,0.714,0.19152648119754054,0.26927556034340105,0.0,0.4548840274461837,0.1916245114296359,trivial,1.276,0.1916245114296359,0.011745107861625036,0.004703116120734487
0.18,0.1,2,0.004,0.526,0.47,0.0,0.9943714558322941,0.04359063665222775,1.0,1.0,1.0,1.0,1.0,0.982,0.756305049343197,0.2838279510178976,0.3661149904185779,0.48729042725797733,1.0,1.0,1.0,0.526,0.9942302694729067,0.04393598027574806,1.0,1.0,1.0,1.0,1.0,0.98,0.9990457220461747,0.015240170359555896,1.0,1.0,1.0,1.0,1.0,0.996,0.8430092296294137,0.23335241465366172,0.4744201388888889,0.652234268707483,1.0,1.0,1.0,0.636,0.23806640648909716,0.2812779114090022,0.0,0.5062245359891353,0.23792522012970965,trivial,1.5459999999999998,0.23718642429449013,0.020105741876412613,0.010485278785152779
0.18,0.12,2,0.006,0.41,0.584,0.0,0.9904751274582816,0.054515802615624796,1.0,1.0,1.0,1.0,1.0,0.962,0.7080859622044821,0.27706591092059707,0.36752784444294206,0.4539775093710954,0.6772618754109139,1.0,1.0,0.41,0.9863900916040025,0.06525976270207112,1.0,1.0,1.0,1.0,1.0,0.948,0.998739058397465,0.016310620026782897,1.0,1.0,1.0,1.0,1.0,0.994,0.8118694539412946,0.24514061271023638,0.43725667722951556,0.6003389169801838,1.0,1.0,1.0,0.556,0.2823891652537995,0.27459706718237387,0.0,0.5361023087369851,0.2783041293995204,decision_sensitive,1.8579999999999999,0.2778423142795566,0.025752466701601275,0.017040961957908957
0.18,0.15,2,0.014,0.278,0.708,0.0,0.9763375670360376,0.08591926490490005,1.0,1.0,1.0,1.0,1.0,0.908,0.659638217403023,0.2540390141428235,0.3613827160493827,0.4574070462652371,0.5988662190082645,1.0,1.0,0.278,0.9718680289048146,0.09359873856684453,0.9538077240973705,1.0,1.0,1.0,1.0,0.894,0.9982497747863807,0.018296098880084218,1.0,1.0,1.0,1.0,1.0,0.986,0.7670150863711581,0.2482026864157998,0.4250199373818526,0.5542184964845862,0.8463749648428094,1.0,1.0,0.436,0.3166993496330146,0.253672636730646,0.0,0.5232426303854876,0.31222981150179174,decision_sensitive,2.1359999999999997,0.31100106106801473,0.04928922561142404,0.034030148167214
0.18,0.18,2,0.024,0.228,0.748,0.0,0.9614007832853383,0.1094030949737133,0.8402777777777777,1.0,1.0,1.0,1.0,0.854,0.6572920539629485,0.2367331386977072,0.38520000000000004,0.47476176697530864,0.6110303925304879,0.8832990172247801,1.0,0.228,0.9553032497044979,0.11626139448238301,0.7939934420873299,1.0,1.0,1.0,1.0,0.838,0.9948061764400526,0.03363238746741149,1.0,1.0,1.0,1.0,1.0,0.972,0.746251776927062,0.2455023865264043,0.4072291165613376,0.5479328922495273,0.7584137139902736,1.0,1.0,0.368,0.3041087293223898,0.23573134010682326,0.04900504107711304,0.49487818885012713,0.2980111957415493,decision_sensitive,2.148,0.29573415369280515,0.07480977760659582,0.04426052770830078
0.18,0.2,2,0.034,0.2,0.766,0.0,0.9484136870398961,0.1223706669038489,0.7604944029451609,1.0,1.0,1.0,1.0,0.804,0.6528648991705255,0.2285640776563321,0.3834314169307379,0.4755555555555555,0.6049382716049383,0.8453934721949621,1.0,0.2,0.942656479003967,0.1313590465573216,0.7231873201102114,1.0,1.0,1.0,1.0,0.794,0.9929819120170094,0.039982087062439275,1.0,1.0,1.0,1.0,1.0,0.964,0.7388222211555411,0.24187785913055654,0.41036000000000006,0.5550022634676324,0.740400216333153,1.0,1.0,0.344,0.29554878786937067,0.2233511979832007,0.06454752604166669,0.471978305785124,0.28979157983344145,decision_sensitive,2.128,0.2863859508794863,0.0830205216930911,0.05423779118477273
0.2,0.05,2,0.0,0.882,0.118,0.0,0.9995619253650622,0.009785846080036686,1.0,1.0,1.0,1.0,1.0,0.998,0.9343083870576061,0.18970885393365713,0.670075406888594,1.0,1.0,1.0,1.0,0.882,0.999401838831801,0.01336190835125997,1.0,1.0,1.0,1.0,1.0,0.998,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9565090106823277,0.14387594220607217,0.937843944864174,1.0,1.0,1.0,1.0,0.894,0.06525353830745619,0.18900386889075657,0.0,0.0,0.06509345177419495,trivial,0.412,0.06509345177419497,0.004358787582781836,0.0008761492698756083
0.2,0.08,2,0.0,0.674,0.326,0.0,0.9989830226548886,0.01605120588815585,1.0,1.0,1.0,1.0,1.0,0.996,0.8258783723445255,0.2702523098263773,0.3948764534883721,0.5804988662131518,1.0,1.0,1.0,0.674,0.9984278221842269,0.02039905929323081,1.0,1.0,1.0,1.0,1.0,0.992,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8901663090949331,0.2177288153097911,0.472682076446281,1.0,1.0,1.0,1.0,0.754,0.17310465031036298,0.26959551590634506,0.0,0.41806780422233525,0.17254944983970125,trivial,1.104,0.17254944983970122,0.007120452777486673,0.002033954690222943
0.2,0.1,2,0.002,0.568,0.43,0.0,0.9971506484729504,0.02894330608306007,1.0,1.0,1.0,1.0,1.0,0.99,0.7810104338205358,0.27584436125945305,0.38412570098206783,0.5146502835538752,1.0,1.0,1.0,0.568,0.996001110314204,0.03498354229347789,1.0,1.0,1.0,1.0,1.0,0.986,0.9996740606609326,0.007280933314013515,1.0,1.0,1.0,1.0,1.0,0.998,0.8633173096422079,0.2226562796567291,0.48597770383953126,0.7130864197530864,1.0,1.0,1.0,0.676,0.2161402146524147,0.27379411632921535,0.0,0.48487712665406435,0.2149906764936682,trivial,1.434,0.2143052984945736,0.014242075053111399,0.004994134121473401
0.2,0.12,2,0.0,0.456,0.544,0.0,0.9952980043556999,0.03920920448108201,1.0,1.0,1.0,1.0,1.0,0.978,0.7287486224164678,0.28046463483553935,0.35712992304210045,0.4718537194136658,0.7711344954648526,1.0,1.0,0.456,0.9904479861794164,0.056255692502302154,1.0,1.0,1.0,1.0,1.0,0.964,0.9997672,0.0052003580799787254,1.0,1.0,1.0,1.0,1.0,0.998,0.8314421530430264,0.23031338372209065,0.4558942562466648,0.6452315689981096,1.0,1.0,1.0,0.582,0.266549381939232,0.2786102400957456,0.0,0.5254320987654322,0.26169936376294844,decision_sensitive,1.742,0.2616993637629485,0.01744643889740308,0.00904127313168663
0.2,0.15,2,0.006,0.3,0.694,0.0,0.9850624174782562,0.06869660691263386,1.0,1.0,1.0,1.0,1.0,0.938,0.6668994084388556,0.2644891718443333,0.35839494199883815,0.4560173920200057,0.6049382716049383,1.0,1.0,0.3,0.9816843287689588,0.07512733811617102,1.0,1.0,1.0,1.0,1.0,0.926,0.9988269176812744,0.015626638082574303,1.0,1.0,1.0,1.0,1.0,0.992,0.7901121064521208,0.2431800369370759,0.43680432775011313,0.5716049382716049,0.948060941828255,1.0,1.0,0.494,0.31816300903940065,0.26432536981072857,0.0,0.536441828881847,0.31478492033010314,decision_sensitive,2.1759999999999997,0.31349023883843147,0.03506819708373767,0.024132067116957298
0.2,0.18,2,0.008,0.24,0.752,0.0,0.976804601638657,0.08164691909577122,0.9586805752037121,1.0,1.0,1.0,1.0,0.898,0.6524864250429265,0.2455325892151662,0.36762152777777773,0.4683707460877774,0.6012857038498065,0.9344444444444444,1.0,0.24,0.9698243489028832,0.09298774014739168,0.873547784078975,1.0,1.0,1.0,1.0,0.884,0.9975373210421584,0.02694328219320776,1.0,1.0,1.0,1.0,1.0,0.99,0.7667702908082811,0.23915362841767066,0.43676000000000004,0.5717460317460317,0.8167925905242128,1.0,1.0,0.41,0.3243181765957304,0.24544752816129242,0.0486174591032047,0.5155954631379962,0.3173379238599566,decision_sensitive,2.248,0.31576920541451725,0.05066924703587499,0.031037568184050946
0.2,0.2,2,0.018,0.206,0.776,0.0,0.9686532017837981,0.0932395501408207,0.87890625,1.0,1.0,1.0,1.0,0.868,0.6538173554336676,0.2278741765090342,0.3842462652784065,0.48219491878384,0.5920447074293229,0.8492712140831681,1.0,0.206,0.9627714008910047,0.1028914218070422,0.8213461330448891,1.0,1.0,1.0,1.0,0.854,0.9969770453488218,0.025939223329384777,1.0,1.0,1.0,1.0,1.0,0.982,0.7619946012722894,0.2368625195907215,0.42759924385633274,0.5607387392485288,0.7901234567901234,1.0,1.0,0.386,0.31483584635013045,0.22417212536192868,0.10476399162663402,0.4852374291115311,0.30895404545733707,decision_sensitive,2.2920000000000003,0.3055705678668597,0.059570100161649805,0.03825952337163424
0.25,0.05,2,0.0,0.942,0.058,0.0,0.9997306652244456,0.006016483145504034,1.0,1.0,1.0,1.0,1.0,0.998,0.9626452905448479,0.15533744025508153,1.0,1.0,1.0,1.0,1.0,0.942,0.999401838831801,0.01336190835125997,1.0,1.0,1.0,1.0,1.0,0.998,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9833372333049945,0.08907805311228902,1.0,1.0,1.0,1.0,1.0,0.956,0.03708537467959766,0.15468558551523207,0.0,0.0,0.03675654828695299,trivial,0.21200000000000002,0.03675654828695298,0.0026798471805251343,0.0005386695511087076
0.25,0.08,2,0.0,0.808,0.192,0.0,0.9994808004326663,0.011598039798561988,1.0,1.0,1.0,1.0,1.0,0.998,0.8873474935581988,0.24223553082907623,0.4276565805520542,1.0,1.0,1.0,1.0,0.808,0.9991076257436453,0.019934130903778435,1.0,1.0,1.0,1.0,1.0,0.998,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.943216091641917,0.15939366882867298,0.7176409762689623,1.0,1.0,1.0,1.0,0.862,0.11213330687446765,0.24179790086065991,0.0,0.0,0.11176013218544655,trivial,0.684,0.11176013218544656,0.005165970468482177,0.0010383991346673879
0.25,0.1,2,0.0,0.69,0.31,0.0,0.998408179337148,0.02107871422349033,1.0,1.0,1.0,1.0,1.0,0.994,0.8339898243614278,0.26466901471869897,0.3826313012126294,0.589389475323313,1.0,1.0,1.0,0.69,0.9974800912537036,0.029207914744986192,1.0,1.0,1.0,1.0,1.0,0.992,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9281407557894444,0.17028440332891198,0.6118213260519499,1.0,1.0,1.0,1.0,0.816,0.16441835497572033,0.26280126310305624,0.0,0.3798633228505232,0.16349026689227605,trivial,1.086,0.16349026689227605,0.00931854732482313,0.0031836413257040562
0.25,0.12,2,0.0,0.562,0.438,0.0,0.997432179337148,0.029650878964740432,1.0,1.0,1.0,1.0,1.0,0.992,0.7675919262582492,0.28864796577419943,0.34725897920604926,0.4754320987654321,1.0,1.0,1.0,0.562,0.9964520983342819,0.03513413803604404,1.0,1.0,1.0,1.0,1.0,0.988,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8882633706505559,0.20480629575244647,0.5150756143667297,0.9029906515874833,1.0,1.0,1.0,0.718,0.22984025307889874,0.2869153510613711,0.0,0.5228174603174602,0.22886017207603265,trivial,1.494,0.22886017207603263,0.013059860730922107,0.005135641325704056
0.25,0.15,2,0.0,0.4,0.6,0.0,0.9939163104075783,0.04298691474346375,1.0,1.0,1.0,1.0,1.0,0.976,0.6948025885896731,0.28494536217936056,0.3181423611111111,0.44525660646872767,0.6556122448979591,1.0,1.0,0.4,0.9902313535376186,0.05675301613719672,1.0,1.0,1.0,1.0,1.0,0.968,0.9995022222222223,0.011119513267613911,1.0,1.0,1.0,1.0,1.0,0.998,0.8541054272783063,0.2207232765372958,0.4891378725127055,0.6944444444444445,1.0,1.0,1.0,0.624,0.29911372181790524,0.28244913187873893,0.0,0.5479717290827896,0.2954287649479454,decision_sensitive,2.006,0.29542876494794545,0.02015407320622945,0.01129940985128231
0.25,0.18,2,0.0,0.29,0.71,0.0,0.9905312724731633,0.05408627781301665,1.0,1.0,1.0,1.0,1.0,0.96,0.6600005023188503,0.266719944774438,0.34101899405083835,0.44639455782312926,0.6012811192735434,1.0,1.0,0.29,0.9875443955337466,0.06259872921456631,1.0,1.0,1.0,1.0,1.0,0.952,0.9998328987654321,0.002640399722899262,1.0,1.0,1.0,1.0,1.0,0.996,0.8025827627254375,0.23980146626686727,0.4459320987654321,0.6005971814429938,1.0,1.0,1.0,0.508,0.33053077015431304,0.2654075818376038,0.0,0.5442824175127616,0.32754389321489635,decision_sensitive,2.288,0.3275438932148963,0.029967697550058982,0.01483857653818664
0.25,0.2,2,0.002,0.262,0.736,0.0,0.988732019294784,0.05527925183321116,1.0,1.0,1.0,1.0,1.0,0.948,0.6555884695020775,0.25610769117687743,0.35310287380258226,0.44521894290123454,0.6030941358024692,1.0,1.0,0.262,0.9856183192975227,0.06575189100489322,1.0,1.0,1.0,1.0,1.0,0.944,0.9997449975308642,0.0032860189864478678,1.0,1.0,1.0,1.0,1.0,0.994,0.7964142758121834,0.2316493649442381,0.4572726988754686,0.6044280932327579,0.9000657462195923,1.0,1.0,0.464,0.3331435497927066,0.253066163348543,0.0,0.5339517221995668,0.3300298497954451,decision_sensitive,2.33,0.3292812078201365,0.03118092661967341,0.016976159184917794
0.3,0.05,2,0.0,0.97,0.03,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9813515401628918,0.11035085511116777,1.0,1.0,1.0,1.0,1.0,0.97,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9935924832455396,0.05739388634901362,1.0,1.0,1.0,1.0,1.0,0.986,0.018648459837108156,0.11035085511116777,0.0,0.0,0.018648459837108156,trivial,0.10999999999999999,0.018648459837108156,0.0,0.0
0.3,0.08,2,0.0,0.906,0.094,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9430231620727024,0.18561382218136516,1.0,1.0,1.0,1.0,1.0,0.906,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9719174536114344,0.11378701498334919,1.0,1.0,1.0,1.0,1.0,0.932,0.05697683792729748,0.18561382218136518,0.0,0.0,0.05697683792729748,trivial,0.34199999999999997,0.05697683792729746,0.0,0.0
0.3,0.1,2,0.0,0.804,0.196,0.0,0.99937709370756,0.013914672555670268,1.0,1.0,1.0,1.0,1.0,0.998,0.8908413105016868,0.23407002178954797,0.41624691358024696,1.0,1.0,1.0,1.0,0.804,0.9989060850789144,0.017262253009706744,1.0,1.0,1.0,1.0,1.0,0.996,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9578492795816766,0.13453488418679987,0.8643618510005409,1.0,1.0,1.0,1.0,0.89,0.10853578320587323,0.2329922721533127,0.0,0.0,0.10806477457722763,trivial,0.6960000000000001,0.10806477457722764,0.006197839354724797,0.0012458125848800363
0.3,0.12,2,0.0,0.696,0.304,0.0,0.99937709370756,0.013914672555670268,1.0,1.0,1.0,1.0,1.0,0.998,0.838163363215695,0.2619714599535929,0.39076793981481484,0.6237880886426593,1.0,1.0,1.0,0.696,0.9986148466780078,0.02196271329600159,1.0,1.0,1.0,1.0,1.0,0.996,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9293180536585641,0.17263543551587943,0.6399111047480218,1.0,1.0,1.0,1.0,0.828,0.16121373049186496,0.26159316554864204,0.0,0.3751075860426165,0.16045148346231275,trivial,1.078,0.16045148346231278,0.006197839354724797,0.0012458125848800363
0.3,0.15,2,0.0,0.524,0.476,0.0,0.9982473427088614,0.023358285920687498,1.0,1.0,1.0,1.0,1.0,0.994,0.752277494006174,0.2906776304021827,0.33778725761772854,0.48393194706994325,1.0,1.0,1.0,0.524,0.9965776260549373,0.03314912953259253,1.0,1.0,1.0,1.0,1.0,0.988,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.887792272375593,0.1958606499964167,0.5530648520710061,0.8121449420584551,1.0,1.0,1.0,0.704,0.24596984870268743,0.2900622961002603,0.0,0.5151228733459358,0.24430013204876314,trivial,1.636,0.2443001320487631,0.010327848670772277,0.003505314582277046
0.3,0.18,2,0.0,0.384,0.616,0.0,0.9966451396484995,0.03303420775247104,1.0,1.0,1.0,1.0,1.0,0.988,0.6931487572207817,0.28140582632654687,0.3371182671242926,0.44588529856387,0.6474020493697492,1.0,1.0,0.384,0.9953774250312449,0.03663014634964326,1.0,1.0,1.0,1.0,1.0,0.982,0.9999120987654321,0.001963564842892142,1.0,1.0,1.0,1.0,1.0,0.998,0.8454728382623803,0.2168890798378103,0.49284492530556817,0.6636276625146826,1.0,1.0,1.0,0.608,0.3034963824277178,0.28084153448186266,0.0,0.5460224906289046,0.3022286678104632,decision_sensitive,2.07,0.3022286678104632,0.014465396848487341,0.006709720703000907
0.3,0.2,2,0.0,0.322,0.678,0.0,0.996659952723781,0.03104115431121068,1.0,1.0,1.0,1.0,1.0,0.984,0.6782023396021409,0.26672802924781425,0.34388020833333344,0.4569315891835003,0.6254732287723093,1.0,1.0,0.322,0.9949157269079082,0.03759370091147585,1.0,1.0,1.0,1.0,1.0,0.978,0.9999120987654321,0.001963564842892142,1.0,1.0,1.0,1.0,1.0,0.998,0.8328720971576047,0.22397479902526285,0.4812004668836545,0.6405922067901235,1.0,1.0,1.0,0.576,0.3184576131216401,0.2661560324278422,0.0,0.5361023087369851,0.31671338730576726,decision_sensitive,2.274,0.3167133873057672,0.013875769376506765,0.006475445796315673
0.05,0.05,3,0.0,0.966,0.034,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9913370658478516,0.051170748663338594,1.0,1.0,1.0,1.0,1.0,0.966,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.008662934152148402,0.05117074866333859,0.0,0.0,0.008662934152148402,trivial,0.136,0.008662934152148402,0.0,0.0
0.05,0.08,3,0.0,0.934,0.066,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9856379684213198,0.06754338903193076,1.0,1.0,1.0,1.0,1.0,0.934,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999876953125,0.0027486589803366926,1.0,1.0,1.0,1.0,1.0,0.998,0.014362031578680256,0.06754338903193076,0.0,0.0,0.014362031578680256,trivial,0.264,0.014362031578680256,0.0,0.0
0.05,0.1,3,0.0,0.92,0.08,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9808317897911205,0.0861616652883657,1.0,1.0,1.0,1.0,1.0,0.92,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998298676748582,0.0038004682633874833,1.0,1.0,1.0,1.0,1.0,0.998,0.019168210208879436,0.08616166528836572,0.0,0.0,0.019168210208879436,trivial,0.32,0.01916821020887944,0.0,0.0
0.05,0.12,3,0.0,0.914,0.086,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9819769521971018,0.07904791369193355,1.0,1.0,1.0,1.0,1.0,0.914,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995874452259372,0.005384963615066666,1.0,1.0,1.0,1.0,1.0,0.994,0.01802304780289816,0.07904791369193355,0.0,0.0,0.01802304780289816,trivial,0.344,0.01802304780289816,0.0,0.0
0.05,0.15,3,0.0,0.914,0.086,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9857764304707289,0.06166717589795242,1.0,1.0,1.0,1.0,1.0,0.914,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999757577551079,0.003825802125617501,1.0,1.0,1.0,1.0,1.0,0.996,0.014223569529271136,0.06166717589795241,0.0,0.0,0.014223569529271136,trivial,0.344,0.014223569529271137,0.0,0.0
0.05,0.18,3,0.0,0.926,0.074,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9892745673153985,0.04545896001910659,1.0,1.0,1.0,1.0,1.0,0.926,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995181762634074,0.007606918471437984,1.0,1.0,1.0,1.0,1.0,0.996,0.010725432684601518,0.04545896001910659,0.0,0.0,0.010725432684601518,trivial,0.296,0.010725432684601518,0.0,0.0
0.05,0.2,3,0.0,0.93,0.07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9876435071003434,0.054359481571845274,1.0,1.0,1.0,1.0,1.0,0.93,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995181762634074,0.007606918471437984,1.0,1.0,1.0,1.0,1.0,0.996,0.012356492899656646,0.05435948157184528,0.0,0.0,0.012356492899656646,trivial,0.28,0.012356492899656644,0.0,0.0
0.08,0.05,3,0.0,0.966,0.034,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9927627759493391,0.04360372263533357,1.0,1.0,1.0,1.0,1.0,0.966,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998688888888889,0.0029288003695947386,1.0,1.0,1.0,1.0,1.0,0.998,0.00723722405066084,0.04360372263533357,0.0,0.0,0.00723722405066084,trivial,0.134,0.007237224050660839,0.0,0.0
0.08,0.08,3,0.0,0.932,0.068,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9860555921140554,0.06733523689366618,1.0,1.0,1.0,1.0,1.0,0.932,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997458420138889,0.004012571765105745,1.0,1.0,1.0,1.0,1.0,0.996,0.01394440788594471,0.06733523689366618,0.0,0.0,0.01394440788594471,trivial,0.27,0.013944407885944712,0.0,0.0
0.08,0.1,3,0.0,0.922,0.078,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9830782699236118,0.07534602901047242,1.0,1.0,1.0,1.0,1.0,0.922,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996987565637471,0.004793414039031394,1.0,1.0,1.0,1.0,1.0,0.996,0.016921730076388104,0.07534602901047242,0.0,0.0,0.016921730076388104,trivial,0.31,0.016921730076388104,0.0,0.0
0.08,0.12,3,0.0,0.918,0.082,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.984259025392427,0.06847425467932639,1.0,1.0,1.0,1.0,1.0,0.918,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999579380989826,0.005478677689939102,1.0,1.0,1.0,1.0,1.0,0.994,0.01574097460757298,0.06847425467932639,0.0,0.0,0.01574097460757298,trivial,0.326,0.01574097460757298,0.0,0.0
0.08,0.15,3,0.0,0.906,0.094,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9825282526777355,0.07156149178960036,1.0,1.0,1.0,1.0,1.0,0.906,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999880624426079,0.0026666483264274773,1.0,1.0,1.0,1.0,1.0,0.998,0.01747174732226447,0.07156149178960036,0.0,0.0,0.01747174732226447,trivial,0.376,0.01747174732226447,0.0,0.0
0.08,0.18,3,0.0,0.914,0.086,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9857898829721234,0.05887596833257792,1.0,1.0,1.0,1.0,1.0,0.914,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997667584940313,0.005210220576250614,1.0,1.0,1.0,1.0,1.0,0.998,0.014210117027876503,0.05887596833257792,0.0,0.0,0.014210117027876503,trivial,0.344,0.0142101170278765,0.0,0.0
0.08,0.2,3,0.0,0.914,0.086,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9839382889012387,0.0661590635010625,1.0,1.0,1.0,1.0,1.0,0.914,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997667584940313,0.005210220576250614,1.0,1.0,1.0,1.0,1.0,0.998,0.016061711098761276,0.0661590635010625,0.0,0.0,0.016061711098761276,trivial,0.344,0.016061711098761276,0.0,0.0
0.1,0.05,3,0.0,0.964,0.036,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9926728999162813,0.043635014548420205,1.0,1.0,1.0,1.0,1.0,0.964,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00732710008371869,0.043635014548420205,0.0,0.0,0.00732710008371869,trivial,0.144,0.00732710008371869,0.0,0.0
0.1,0.08,3,0.0,0.928,0.072,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9853394305602078,0.06823365175424159,1.0,1.0,1.0,1.0,1.0,0.928,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999634765625,0.006063354117406978,1.0,1.0,1.0,1.0,1.0,0.996,0.014660569439792177,0.06823365175424159,0.0,0.0,0.014660569439792177,trivial,0.286,0.014660569439792177,0.0,0.0
