alpha,pfail,budget_ref,n_failed_mean,n_failed_std,n_failed_p10,n_failed_p25,n_failed_p50,n_failed_p75,n_failed_p90,pr_post_cascade_mean,pr_post_cascade_std,pr_post_cascade_p10,pr_post_cascade_p25,pr_post_cascade_p50,pr_post_cascade_p75,pr_post_cascade_p90,feasibility_ratio_mean,feasibility_ratio_std,frac_infeasible,f_hopeless,f_trivial,f_ds,f_ambiguous,final_pr_degree_mean,final_pr_degree_std,final_pr_degree_p10,final_pr_degree_p25,final_pr_degree_p50,final_pr_degree_p75,final_pr_degree_p90,solved_frac_degree,final_pr_random_mean,final_pr_random_std,final_pr_random_p10,final_pr_random_p25,final_pr_random_p50,final_pr_random_p75,final_pr_random_p90,solved_frac_random,final_pr_betweenness_mean,final_pr_betweenness_std,final_pr_betweenness_p10,final_pr_betweenness_p25,final_pr_betweenness_p50,final_pr_betweenness_p75,final_pr_betweenness_p90,solved_frac_betweenness,spread_degree_random_mean,spread_degree_random_std,spread_degree_random_p25,spread_degree_random_p75,spread_betweenness_random_mean,cell_label,interestingness_degree,interestingness_betweenness,across_graph_std_pr_degree,within_graph_std_pr_degree,across_graph_std_nfailed,within_graph_std_nfailed
0.05,0.08,5,40.242,9.801705769915765,32.0,37.0,43.0,46.0,48.0,0.038,0.19119623427254,0.0,0.0,0.0,0.0,0.0,1.5300666666666667,0.3138100557839266,0.962,0.0,0.978,0.022,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9833144934832246,0.11681059804266253,1.0,1.0,1.0,1.0,1.0,0.977,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.016685506516775417,0.11681059804266253,0.0,0.0,0.016685506516775417,trivial,0.016511952797767147,0.016511952797767147,0.0,0.0,6.6985696980773435,3.9879999999999995
0.05,0.1,5,41.193,7.462556599450352,32.0,37.0,43.0,46.0,48.10000000000002,0.013,0.11327400407860577,0.0,0.0,0.0,0.0,0.0,1.5704833333333335,0.1968619362508772,0.987,0.0,0.941,0.059,0.0,0.9998313148788928,0.005331624087732573,1.0,1.0,1.0,1.0,1.0,0.999,0.9550356233642895,0.18524981449721062,1.0,1.0,1.0,1.0,1.0,0.938,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.044795691514603296,0.1844623158588677,0.0,0.0,0.04496437663571057,trivial,0.04440429734689387,0.04457298246800113,0.0016783957632853837,0.0005060553633217997,6.068957983047831,1.4170000000000003
0.05,0.12,5,41.522,6.500885785798732,33.0,37.0,43.0,46.0,48.10000000000002,0.005,0.07053367989832944,0.0,0.0,0.0,0.0,0.0,1.5827166666666668,0.1375046978995425,0.995,0.0,0.895,0.105,0.0,0.9992362735565787,0.01954342772555124,1.0,1.0,1.0,1.0,1.0,0.998,0.9129616892821466,0.2593712122061852,0.6678482840670587,1.0,1.0,1.0,1.0,0.885,0.9994444444444445,0.017559422921421233,1.0,1.0,1.0,1.0,1.0,0.999,0.08627458427443213,0.2576757965586156,0.0,0.0,0.0864827551622979,trivial,0.08501074373172104,0.0852189146195868,0.006137557042834028,0.0022911793302639485,5.927201363206754,0.594
0.05,0.15,5,41.649,6.0899752873061805,33.0,37.0,43.0,46.0,48.10000000000002,0.002,0.044676615807377355,0.0,0.0,0.0,0.0,0.0,1.5874966666666663,0.10670671118121441,0.998,0.0,0.746,0.254,0.0,0.9985741183244745,0.022382913589944906,1.0,1.0,1.0,1.0,1.0,0.993,0.7864589017945639,0.37793647263348007,0.03038432610124918,0.7539210184310019,1.0,1.0,1.0,0.733,0.9984145790076404,0.023537717199824486,1.0,1.0,1.0,1.0,1.0,0.994,0.21211521652991053,0.3757731652381169,0.0,0.2460789815689981,0.21195567721307648,trivial,0.21061355978432827,0.21045402046749423,0.009616224733028176,0.0030802587170820806,5.899838896105554,0.213
0.05,0.18,5,41.72,5.80530791603684,33.0,37.75,43.0,46.0,48.10000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5906666666666665,0.07965202096899013,1.0,0.0,0.579,0.421,0.0,0.9963384147050022,0.032099163131982376,1.0,1.0,1.0,1.0,1.0,0.981,0.6369330688786446,0.43843604444133394,0.013885041551246537,0.07586240548980931,1.0,1.0,1.0,0.556,0.9957140641113672,0.03437749778638024,1.0,1.0,1.0,1.0,1.0,0.977,0.3594053458263575,0.4346434347768035,0.0,0.9054432098765433,0.3587809952327225,trivial,0.35666882763177493,0.3560444770381399,0.013340579150425124,0.008632550986488912,5.805307916036839,0.0
0.05,0.2,5,41.72,5.80530791603684,33.0,37.75,43.0,46.0,48.10000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5906666666666665,0.07965202096899013,1.0,0.0,0.464,0.536,0.0,0.9936148486854632,0.04159098968662778,1.0,1.0,1.0,1.0,1.0,0.964,0.526991523959269,0.4554432183317241,0.009980300758261656,0.03374655647382921,0.49512302960399845,1.0,1.0,0.445,0.9929086886165229,0.04161670635069439,1.0,1.0,1.0,1.0,1.0,0.958,0.4666233247261943,0.4503323885357846,0.0,0.9599204202800012,0.465917164657254,decision_sensitive,0.4642776858094289,0.46357152574048877,0.017953508432252258,0.014262975678697744,5.805307916036839,0.0
0.08,0.05,5,36.392,15.248158446186215,0.0,33.0,42.0,46.0,48.0,0.13370352951329953,0.3399197986734263,0.0,0.0,0.0,0.0,1.0,1.3775866666666665,0.5461457866418697,0.866,0.0,0.998,0.002,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9980997764656745,0.039380381596935854,1.0,1.0,1.0,1.0,1.0,0.997,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001900223534325506,0.039380381596935854,0.0,0.0,0.001900223534325506,trivial,0.0017266698153172416,0.0017266698153172416,0.0,0.0,8.208016569184055,10.537614733760352
0.08,0.08,5,39.952,10.318996850469528,32.0,37.0,43.0,46.0,48.0,0.04466687403675976,0.20580291281560326,0.0,0.0,0.0,0.0,0.0,1.5191033333333335,0.3374247017072434,0.955,0.0,0.978,0.022,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9835951408757627,0.11548052624299764,1.0,1.0,1.0,1.0,1.0,0.977,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.016404859124237347,0.11548052624299764,0.0,0.0,0.016404859124237347,trivial,0.016231305405229077,0.016231305405229077,0.0,0.0,6.651157493248825,4.858
0.08,0.1,5,41.066,7.7731360466673936,32.0,37.0,43.0,46.0,48.0,0.015861105611111526,0.12440724026628829,0.0,0.0,0.0,0.0,0.0,1.56573,0.21386870424528118,0.984,0.0,0.942,0.058,0.0,0.9998313148788928,0.005331624087732573,1.0,1.0,1.0,1.0,1.0,0.999,0.9564314495641365,0.18170220148614394,1.0,1.0,1.0,1.0,1.0,0.939,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04339986531475613,0.18089795829542638,0.0,0.0,0.0435685504358634,trivial,0.04300847114704671,0.04317715626815397,0.0016783957632853837,0.0005060553633217997,6.05386190790639,1.798
0.08,0.12,5,41.392,6.859907871101477,33.0,37.0,43.0,46.0,48.0,0.00786407073505836,0.08759314422372412,0.0,0.0,0.0,0.0,0.0,1.5781433333333335,0.161393127727849,0.992,0.0,0.895,0.105,0.0,0.9993170816373868,0.017100412838955525,1.0,1.0,1.0,1.0,1.0,0.998,0.9155444124053338,0.25418056348520357,0.71128265625,1.0,1.0,1.0,1.0,0.885,0.9994444444444445,0.017559422921421233,1.0,1.0,1.0,1.0,1.0,0.999,0.08377266923205301,0.2525223630555215,0.0,0.0,0.08390003203911067,trivial,0.08255179165230488,0.08267915445936254,0.00536867508658109,0.0020487550878397058,5.89734991330852,0.9840000000000001
0.08,0.15,5,41.564,6.347747947106911,33.0,37.0,43.0,46.0,48.0,0.003907076406135865,0.061670893717303416,0.0,0.0,0.0,0.0,0.0,1.5844233333333333,0.12715825970463385,0.996,0.0,0.749,0.251,0.0,0.9986200891194987,0.02233854272987037,1.0,1.0,1.0,1.0,1.0,0.994,0.7922371068950199,0.37257660548250593,0.04007936507936508,0.7952092202302952,1.0,1.0,1.0,0.737,0.9984605498026646,0.023495839414600247,1.0,1.0,1.0,1.0,1.0,0.995,0.20638298222447882,0.37044769387712323,0.0,0.2047907797697048,0.20622344290764474,trivial,0.2050560033178926,0.20489646400105846,0.00961194211546552,0.0029423463320090676,5.889558896895419,0.468
0.08,0.18,5,41.72,5.80530791603684,33.0,37.75,43.0,46.0,48.10000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5906666666666665,0.07965202096899013,1.0,0.0,0.579,0.421,0.0,0.9965021920981876,0.031257185412717374,1.0,1.0,1.0,1.0,1.0,0.981,0.6418895485527943,0.4349240417019989,0.01582091128162983,0.08738284202569915,1.0,1.0,1.0,0.559,0.9960248952986144,0.03275318593161451,1.0,1.0,1.0,1.0,1.0,0.978,0.3546126435453934,0.4312377502899838,0.0,0.8861317254174397,0.35413534674582015,trivial,0.35221678069140194,0.35173948389182863,0.013179221553756589,0.008141218806932393,5.805307916036839,0.0
0.08,0.2,5,41.72,5.80530791603684,33.0,37.75,43.0,46.0,48.10000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5906666666666665,0.07965202096899013,1.0,0.0,0.471,0.529,0.0,0.9938954684799468,0.04011003665674195,1.0,1.0,1.0,1.0,1.0,0.964,0.5388938928952004,0.45253254478732485,0.010509122287968443,0.03902978581937528,0.6188395914206933,1.0,1.0,0.454,0.9932483187718403,0.039753481349963087,1.0,1.0,1.0,1.0,1.0,0.96,0.4550015755847462,0.44741956928435356,0.0,0.9511286986986205,0.4543544258766399,decision_sensitive,0.45281518611288035,0.45216803640477404,0.017636724643068067,0.013486232094566787,5.805307916036839,0.0
0.1,0.05,5,35.379,16.169457597581932,0.0,33.0,42.0,46.0,48.0,0.15749437905193597,0.3622965538019818,0.0,0.0,0.0,0.0,1.0,1.3389133333333334,0.5834433203357842,0.841,0.0,0.998,0.002,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9980997764656745,0.039380381596935854,1.0,1.0,1.0,1.0,1.0,0.997,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001900223534325506,0.039380381596935854,0.0,0.0,0.001900223534325506,trivial,0.0017266698153172416,0.0017266698153172416,0.0,0.0,8.232427284829184,12.18489793165555
0.1,0.08,5,39.292,11.383616999881891,31.0,36.0,43.0,46.0,48.0,0.059784499737045554,0.2346561820762464,0.0,0.0,0.0,0.0,0.0,1.4948266666666665,0.38474974977971793,0.939,0.0,0.978,0.022,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9835635787243432,0.1157197460068198,1.0,1.0,1.0,1.0,1.0,0.977,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.016436421275656903,0.1157197460068198,0.0,0.0,0.016436421275656903,trivial,0.01626286755664864,0.01626286755664864,0.0,0.0,6.651761871865228,6.382121432113961
0.1,0.1,5,40.644,8.800299085826573,32.0,37.0,43.0,46.0,48.0,0.026222710340931356,0.157489460079109,0.0,0.0,0.0,0.0,0.0,1.5488333333333335,0.2660502354401848,0.973,0.0,0.943,0.057,0.0,0.9998313148788928,0.005331624087732573,1.0,1.0,1.0,1.0,1.0,0.999,0.9575077064288455,0.17949199500321353,1.0,1.0,1.0,1.0,1.0,0.941,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.042323608450047255,0.17868740420003906,0.0,0.0,0.04249229357115452,trivial,0.04205708420949704,0.042225769330604304,0.0016783957632853837,0.0005060553633217997,6.257768292290791,2.99
0.1,0.12,5,41.208,7.406938368853895,32.0,37.0,43.0,46.0,48.0,0.012559014713704585,0.10947921901912383,0.0,0.0,0.0,0.0,0.0,1.5704666666666667,0.19406220079597616,0.987,0.0,0.897,0.103,0.0,0.9993170816373868,0.017100412838955525,1.0,1.0,1.0,1.0,1.0,0.998,0.9178985171061789,0.2501327545027799,0.7429372740185952,1.0,1.0,1.0,1.0,0.887,0.9994444444444445,0.017559422921421233,1.0,1.0,1.0,1.0,1.0,0.999,0.08141856453120791,0.2484487039571601,0.0,0.0,0.08154592733826559,trivial,0.08028045638065613,0.0804078191877138,0.00536867508658109,0.0020487550878397058,6.0286263775424,1.536
0.1,0.15,5,41.495,6.594996209248342,33.0,37.0,43.0,46.0,48.0,0.005795449561003607,0.07461892353640377,0.0,0.0,0.0,0.0,0.0,1.5813433333333333,0.14453713828786166,0.994,0.0,0.76,0.24,0.0,0.9986200891194987,0.02233854272987037,1.0,1.0,1.0,1.0,1.0,0.994,0.7993753137471906,0.3699961306491352,0.04170453337585035,0.9890123456790123,1.0,1.0,1.0,0.75,0.9984605498026646,0.023495839414600247,1.0,1.0,1.0,1.0,1.0,0.995,0.1992447753723082,0.36797815319792326,0.0,0.010987654320987666,0.19908523605547412,trivial,0.19824046722825303,0.19808092791141899,0.00961194211546552,0.0029423463320090676,5.977731593171444,0.675
0.1,0.18,5,41.72,5.80530791603684,33.0,37.75,43.0,46.0,48.10000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5906666666666665,0.07965202096899013,1.0,0.0,0.603,0.397,0.0,0.9967812039836323,0.030869517360714003,1.0,1.0,1.0,1.0,1.0,0.984,0.6624927875218216,0.430287283858149,0.016620370370370372,0.11567901234567901,1.0,1.0,1.0,0.586,0.9966740511347362,0.0312191486982297,1.0,1.0,1.0,1.0,1.0,0.983,0.3342884164618107,0.42664904414077853,0.0,0.8589385330578513,0.33418126361291456,trivial,0.33234067354961666,0.33223352070072054,0.013022939680536617,0.007544016807989901,5.805307916036839,0.0
0.1,0.2,5,41.72,5.80530791603684,33.0,37.75,43.0,46.0,48.10000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5906666666666665,0.07965202096899013,1.0,0.0,0.497,0.503,0.0,0.9945081238670519,0.038432527435811256,1.0,1.0,1.0,1.0,1.0,0.968,0.5599304037013266,0.45214005284568143,0.011003775124987247,0.04322586291395365,0.7520674508872538,1.0,1.0,0.477,0.9942508930571533,0.037459095859957,1.0,1.0,1.0,1.0,1.0,0.966,0.4345777201657253,0.4473595748947732,0.0,0.9474016203703703,0.4343204893558268,decision_sensitive,0.4323688127637867,0.43211158195388805,0.016947498746226447,0.012493224292082241,5.805307916036839,0.0
0.12,0.05,5,33.983,17.31723739515053,0.0,32.0,42.0,46.0,48.0,0.19134941921113108,0.38897990299257973,0.0,0.0,0.0,0.0,1.0,1.2823566666666666,0.6277338709906364,0.805,0.0,0.998,0.002,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.998103562295853,0.03928517195362434,1.0,1.0,1.0,1.0,1.0,0.997,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001896437704147031,0.03928517195362434,0.0,0.0,0.001896437704147031,trivial,0.0017228839851387665,0.0017228839851387665,0.0,0.0,8.707996956820782,13.51704565817206
0.12,0.08,5,38.207,12.903338753981467,30.0,34.0,42.0,46.0,48.0,0.08519296874184011,0.2744191100616559,0.0,0.0,0.0,0.0,0.0,1.4526333333333332,0.44969799619052986,0.912,0.0,0.981,0.019,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9863301599295787,0.10324706440601905,1.0,1.0,1.0,1.0,1.0,0.98,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.013669840070421232,0.10324706440601905,0.0,0.0,0.013669840070421232,trivial,0.01349628635141297,0.01349628635141297,0.0,0.0,6.8520253210273525,8.306933096072406
0.12,0.1,5,40.033,9.999695545365368,32.0,37.0,43.0,46.0,48.0,0.04033101541292543,0.19271518884094221,0.0,0.0,0.0,0.0,0.0,1.5252566666666667,0.3222063878082563,0.958,0.0,0.947,0.053,0.0,0.9998313148788928,0.005331624087732573,1.0,1.0,1.0,1.0,1.0,0.999,0.9610312074113311,0.17117146131644842,1.0,1.0,1.0,1.0,1.0,0.944,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03880010746756172,0.17032408107588015,0.0,0.0,0.03896879258866898,trivial,0.038490577555933984,0.038659262677041256,0.0016783957632853837,0.0005060553633217997,6.374277292368132,4.4836421401667295
0.12,0.12,5,40.893,8.212767560329466,32.0,37.0,43.0,46.0,48.0,0.020115816353392182,0.13740164804705776,0.0,0.0,0.0,0.0,0.0,1.5578033333333332,0.23665414800224116,0.979,0.0,0.905,0.095,0.0,0.9994052359073592,0.014479095819150377,1.0,1.0,1.0,1.0,1.0,0.998,0.9245967514540638,0.24035338110282095,0.9147490956615091,1.0,1.0,1.0,1.0,0.897,0.9997199265381084,0.00885227105955946,1.0,1.0,1.0,1.0,1.0,0.999,0.07480848445329548,0.23870786622657147,0.0,0.0,0.07512317508404462,trivial,0.07384917717444463,0.07416386780519378,0.004543792653797972,0.0017842922779223508,6.15571693631213,2.407
0.12,0.15,5,41.374,6.949397383946323,33.0,37.0,43.0,46.0,48.0,0.008609544768389937,0.09037755628699559,0.0,0.0,0.0,0.0,0.0,1.57679,0.1670205453429807,0.991,0.0,0.778,0.222,0.0,0.9992573938504263,0.01720179248716738,1.0,1.0,1.0,1.0,1.0,0.997,0.8187551921585352,0.3533105626410141,0.063320987654321,1.0,1.0,1.0,1.0,0.77,0.9991275453814649,0.017663911679117964,1.0,1.0,1.0,1.0,1.0,0.997,0.18050220169189093,0.35204550106737187,0.0,0.0,0.18037235322292958,trivial,0.17975404780227308,0.17962419933331164,0.005393871427194984,0.0022278184487212484,6.010351404036207,1.038
0.12,0.18,5,41.68,5.939494928022079,33.0,37.0,43.0,46.0,48.10000000000002,0.0009070294784580498,0.028668445585993848,0.0,0.0,0.0,0.0,0.0,1.5890666666666666,0.09282250684924306,0.999,0.0,0.633,0.367,0.0,0.9971645726844932,0.027958434043025403,1.0,1.0,1.0,1.0,1.0,0.985,0.6902779934521909,0.4199767377414601,0.01947104008923743,0.19045958017737655,1.0,1.0,1.0,0.614,0.9970576007105517,0.027668931325132762,1.0,1.0,1.0,1.0,1.0,0.984,0.3068865792323022,0.4164215529259445,0.0,0.7932474498644411,0.3067796072583607,trivial,0.30449214739969327,0.3043851754257518,0.0116698829620053,0.006605359938419277,5.817009540992691,0.12
0.12,0.2,5,41.72,5.80530791603684,33.0,37.75,43.0,46.0,48.10000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5906666666666665,0.07965202096899013,1.0,0.0,0.531,0.469,0.0,0.9958437867732718,0.03356316476053554,1.0,1.0,1.0,1.0,1.0,0.976,0.5919862389711608,0.4479475085202065,0.012435240670632773,0.054038332837596674,1.0,1.0,1.0,0.51,0.9955933525901821,0.031542548532555205,1.0,1.0,1.0,1.0,1.0,0.974,0.40385754780211097,0.4440433299654879,0.0,0.9351645294908233,0.40360711361902124,trivial,0.4014108533620445,0.40116041917895484,0.015017541915973136,0.00925559801586331,5.805307916036839,0.0
0.15,0.05,5,31.019,19.021793790281716,0.0,2.0,39.5,46.0,48.0,0.25978524046375506,0.42968871844966,0.0,0.0,0.0,0.9149338374291116,1.0,1.1694466666666667,0.6959795211227283,0.732,0.0,0.998,0.002,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9980457110561836,0.04038984668837447,1.0,1.0,1.0,1.0,1.0,0.997,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0019542889438164527,0.04038984668837447,0.0,0.0,0.0019542889438164527,trivial,0.001780735224808188,0.001780735224808188,0.0,0.0,8.955508863263997,16.00163313345859
0.15,0.08,5,36.939,14.429458721656887,1.0,33.0,42.0,46.0,48.0,0.11598660343099598,0.3128313625926812,0.0,0.0,0.0,0.0,0.9344444444444444,1.4018133333333334,0.5131002724614362,0.879,0.0,0.984,0.016,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9891018264712454,0.08929847211195419,1.0,1.0,1.0,1.0,1.0,0.983,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.010898173528754499,0.08929847211195419,0.0,0.0,0.010898173528754499,trivial,0.010724619809746235,0.010724619809746235,0.0,0.0,7.488616627922676,9.958886633016228
0.15,0.1,5,39.381,11.13875392492356,31.0,36.0,43.0,46.0,48.0,0.056102618883783796,0.22418186355127495,0.0,0.0,0.0,0.0,0.0,1.4990900000000003,0.3734182116459893,0.941,0.0,0.959,0.041,0.0,0.9998313148788928,0.005331624087732573,1.0,1.0,1.0,1.0,1.0,0.999,0.970828298626166,0.14710946806926473,1.0,1.0,1.0,1.0,1.0,0.957,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.029003016252726634,0.1463797099289122,0.0,0.0,0.029171701373833903,trivial,0.028736492012176422,0.02890517713328369,0.0016783957632853837,0.0005060553633217997,6.56328720992766,6.016697613610684
0.15,0.12,5,40.596,8.918900380652314,32.0,37.0,43.0,46.0,48.0,0.027604970800345272,0.1597966326124771,0.0,0.0,0.0,0.0,0.0,1.5455500000000002,0.2718633393412539,0.971,0.0,0.923,0.077,0.0,0.9994052359073592,0.014479095819150377,1.0,1.0,1.0,1.0,1.0,0.998,0.9410290713556,0.21194265958635278,1.0,1.0,1.0,1.0,1.0,0.919,0.9997199265381084,0.00885227105955946,1.0,1.0,1.0,1.0,1.0,0.999,0.058376164551759244,0.2102187255438082,0.0,0.0,0.058690855182508384,trivial,0.05777977168088653,0.058094462311635675,0.004543792653797972,0.0017842922779223508,6.378619286334621,3.0660000000000003
0.15,0.15,5,41.113,7.678296100047198,32.0,37.0,43.0,46.0,48.0,0.015010755516616377,0.11778429793688755,0.0,0.0,0.0,0.0,0.0,1.5659866666666666,0.20875584846098724,0.984,0.0,0.814,0.186,0.0,0.9992573938504263,0.01720179248716738,1.0,1.0,1.0,1.0,1.0,0.997,0.8557795697145228,0.3177401756853996,0.12877909952703673,1.0,1.0,1.0,1.0,0.807,0.9994270165250421,0.01506232397275725,1.0,1.0,1.0,1.0,1.0,0.997,0.14347782413590335,0.3162418137229964,0.0,0.0,0.1436474468105192,trivial,0.14263439554492555,0.1428040182195414,0.005393871427194984,0.0022278184487212484,6.150652892173318,1.8210000000000002
0.15,0.18,5,41.599,6.1933996318661695,33.0,37.0,43.0,46.0,48.10000000000002,0.002720245988887398,0.04959292303266262,0.0,0.0,0.0,0.0,0.0,1.5861333333333334,0.11484938929842953,0.997,0.0,0.668,0.332,0.0,0.9981624323258336,0.02447133284742503,1.0,1.0,1.0,1.0,1.0,0.992,0.7307857528407607,0.39991254614522415,0.034021431014041426,0.3158834027364665,1.0,1.0,1.0,0.659,0.9978465843039559,0.02501592591698661,1.0,1.0,1.0,1.0,1.0,0.99,0.2673766794850728,0.3974147590435596,0.0,0.6738246666283504,0.2670608314631951,trivial,0.2662124024301841,0.26589655440830645,0.009989972739165581,0.004387067985337551,5.8233408795982395,0.363
0.15,0.2,5,41.674,5.936137127796156,33.0,37.0,43.0,46.0,48.10000000000002,0.0009184027777777779,0.029027921016974483,0.0,0.0,0.0,0.0,0.0,1.5891333333333333,0.09308373768936345,0.999,0.0,0.578,0.422,0.0,0.9972173879477106,0.029419200723406824,1.0,1.0,1.0,1.0,1.0,0.984,0.6427474152247258,0.43376861532414973,0.01729609784915471,0.1014721981095679,1.0,1.0,1.0,0.555,0.9968857217337036,0.025959765961735014,1.0,1.0,1.0,1.0,1.0,0.981,0.3544699727229851,0.4308624947428526,0.0,0.8865283950617284,0.35413830650897793,trivial,0.3521468943218474,0.3518152281078402,0.01362953119165375,0.005951330561786103,5.773501883605824,0.138
0.18,0.05,5,28.475,20.102372372434054,0.0,1.0,39.0,45.0,48.0,0.32055769927532257,0.45411860777938706,0.0,0.0,0.0,0.9428351542141911,1.0,1.0689766666666667,0.736782711455691,0.667,0.0,0.998,0.002,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9982241322711356,0.039903362789595206,1.0,1.0,1.0,1.0,1.0,0.998,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001775867728864435,0.039903362789595206,0.0,0.0,0.001775867728864435,trivial,0.001775867728864435,0.001775867728864435,0.0,0.0,9.184327683614082,17.486733174792274
0.18,0.08,5,35.171,16.186344831369432,1.0,33.0,42.0,46.0,48.0,0.15952070669429003,0.35529244790059533,0.0,0.0,0.0,0.0,0.945216049382716,1.3290266666666666,0.5831797772747459,0.832,0.0,0.988,0.012,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9917968305637636,0.07988707232375195,1.0,1.0,1.0,1.0,1.0,0.988,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.008203169436236404,0.07988707232375195,0.0,0.0,0.008203169436236404,trivial,0.008203169436236404,0.008203169436236404,0.0,0.0,8.27373307522064,12.186020769637441
0.18,0.1,5,37.883,13.296665409041472,30.0,34.0,42.0,46.0,48.0,0.09278388824201023,0.28014932515872853,0.0,0.0,0.0,0.0,6.250000000001422e-05,1.4371633333333333,0.46535960765125856,0.901,0.0,0.969,0.031,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9789004212305322,0.1264606880733229,1.0,1.0,1.0,1.0,1.0,0.968,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02109957876946782,0.1264606880733229,0.0,0.0,0.02109957876946782,trivial,0.02100660824792587,0.02100660824792587,0.0,0.0,7.243660055524416,8.770702960822533
0.18,0.12,5,39.623,10.865489910721928,31.0,37.0,43.0,46.0,48.0,0.05213509695898895,0.2142511325064316,0.0,0.0,0.0,0.0,0.0,1.5041333333333333,0.3608693269191926,0.944,0.0,0.943,0.057,0.0,0.9997199265381084,0.00885227105955946,1.0,1.0,1.0,1.0,1.0,0.999,0.9573343015409567,0.18172022318624195,1.0,1.0,1.0,1.0,1.0,0.942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04238562499715169,0.18063259950875252,0.0,0.0,0.04266569845904334,trivial,0.04218814235826281,0.042468215820154455,0.002786695760491448,0.0008402203856749308,7.050614937719971,5.273171731385453
0.18,0.15,5,40.79,8.49622857507965,32.0,37.0,43.0,46.0,48.0,0.02311839219089655,0.14448258537539113,0.0,0.0,0.0,0.0,0.0,1.5521433333333334,0.2512805769343195,0.975,0.0,0.86,0.14,0.0,0.9995289256198346,0.014889229683783624,1.0,1.0,1.0,1.0,1.0,0.999,0.8891643928757206,0.2851985237865105,0.36202066115702486,1.0,1.0,1.0,1.0,0.854,0.9994849750025507,0.014952507403768581,1.0,1.0,1.0,1.0,1.0,0.998,0.1103645327441142,0.2841438626943853,0.0,0.0,0.11032058212683025,trivial,0.10960932340068306,0.1095653727833991,0.004687130902072511,0.0014132231404958679,6.40066402805209,2.595089917790225
0.18,0.18,5,41.422,6.778489212206508,33.0,37.0,43.0,46.0,48.10000000000002,0.007204465221140485,0.08023172339586189,0.0,0.0,0.0,0.0,0.0,1.5783833333333332,0.15598553262687181,0.992,0.0,0.73,0.27,0.0,0.9989826098321357,0.01899543937502421,1.0,1.0,1.0,1.0,1.0,0.996,0.7824638833445426,0.3730116539169044,0.04978900830549183,0.6263527864160807,1.0,1.0,1.0,0.72,0.9985835810734216,0.01944790129604707,1.0,1.0,1.0,1.0,1.0,0.993,0.21651872648759315,0.37140574407930155,0.0,0.3736472135839193,0.21611969772887893,trivial,0.21557908811466991,0.21530115310595568,0.008142266931964884,0.002281006453426533,6.0069056926174555,0.8310204900826086
